,nama,link,harga,img,kota,terjual
10,CEPOL HIJAB/SCRUNCHIE HIJAB/IKAT RAMBUT,https://shopee.co.id/CEPOL-HIJAB-SCRUNCHIE-HIJAB-IKAT-RAMBUT-i.40151665.15623360230?sp_atk=c3bf9e53-239f-402b-aa47-e979c2ea99d3&xptdk=c3bf9e53-239f-402b-aa47-e979c2ea99d3,Rp43.000 - Rp45.000,https://down-id.img.susercontent.com/file/sg-11134201-22120-2s1hqrvzh4kv43_tn,KAB. LAMONGAN,10RB+ Terjual
11,HC Jepitan Rambut Model Kotak 5Cm Polos Jedai Wanita Bahan Plastik Korean Hair Claw Clip Women Fashion Geometric Hairpin Aksesoris Rambut Murah,https://shopee.co.id/HC-Jepitan-Rambut-Model-Kotak-5Cm-Polos-Jedai-Wanita-Bahan-Plastik-Korean-Hair-Claw-Clip-Women-Fashion-Geometric-Hairpin-Aksesoris-Rambut-Murah-i.26177891.18556120698?sp_atk=8cb5b33e-43bc-40bd-ba85-57100ee4858b&xptdk=8cb5b33e-43bc-40bd-ba85-57100ee4858b,Rp3.727 - Rp10.000,https://down-id.img.susercontent.com/file/id-11134201-7quky-lexzjmxez0vx73_tn,KAB. TANGERANG,10RB+ Terjual
12,Kacamata Pria Dan Wanita Yang Nyaman dan Anti Radiasi,https://shopee.co.id/Kacamata-Pria-Dan-Wanita-Yang-Nyaman-dan-Anti-Radiasi-i.28824240.1941561519?sp_atk=223f9850-e71f-4878-aefe-97820bb4f0b3&xptdk=223f9850-e71f-4878-aefe-97820bb4f0b3,Rp3.680 - Rp12.500,https://down-id.img.susercontent.com/file/533ffa24f9490bd90c4217a00f3703ad_tn,KOTA TANGERANG,10RB+ Terjual
13,Kacamata Fashion Trendy Anak - Kacamata Anak Bulat Kartun Import,https://shopee.co.id/Kacamata-Fashion-Trendy-Anak-Kacamata-Anak-Bulat-Kartun-Import-i.28824240.14510696070?sp_atk=36b23237-0cab-4e08-bc0f-cf735c0c0c39&xptdk=36b23237-0cab-4e08-bc0f-cf735c0c0c39,Rp3.586 - Rp3.890,https://down-id.img.susercontent.com/file/6bdca5a2fb40208478074d0f5c1e559a_tn,KOTA TANGERANG,10RB+ Terjual
14,Ikat Rambut Scrunchies Satin,https://shopee.co.id/Ikat-Rambut-Scrunchies-Satin-i.269379421.6153680273?sp_atk=36ee77ef-2a6b-4d15-9bea-8197750d7479&xptdk=36ee77ef-2a6b-4d15-9bea-8197750d7479,Rp3.500,https://down-id.img.susercontent.com/file/sg-11134201-22120-b6q0w37i5klv3f_tn,KOTA JAKARTA BARAT,10RB+ Terjual
15,softlens case /Satu set capitan/penjepit softlens tempat softlens / tempat kontak lensa,https://shopee.co.id/softlens-case-Satu-set-capitan-penjepit-softlens-tempat-softlens-tempat-kontak-lensa-i.567574885.18102348651?sp_atk=2e667bf7-5bb3-4ca2-9f46-c76afade0a3e&xptdk=2e667bf7-5bb3-4ca2-9f46-c76afade0a3e,Rp6.000,https://down-id.img.susercontent.com/file/6c92dc8e5a8e8c2ad05b63a4ea0819d1_tn,KOTA JAKARTA BARAT,10RB+ Terjual
16,HC Ikat Rambut Scrunchie Korea Hijab Gelang Hairband Kunciran Cepol Jilbab Lingkar Besar Bulu Lembut Korea Motif Polos,https://shopee.co.id/HC-Ikat-Rambut-Scrunchie-Korea-Hijab-Gelang-Hairband-Kunciran-Cepol-Jilbab-Lingkar-Besar-Bulu-Lembut-Korea-Motif-Polos-i.26177891.20455844347?sp_atk=0b80a1c3-e4f7-4d01-92e3-a784af1539cc&xptdk=0b80a1c3-e4f7-4d01-92e3-a784af1539cc,Rp2.349,https://down-id.img.susercontent.com/file/id-11134201-7qul3-lexzhgrxc85965_tn,KAB. TANGERANG,10RB+ Terjual
17,18 Varian Jepit Rambut Mutiara Korea / Hair Pin / Jepitan Rambut / Pin rambut / Pearl Hair Pin / Hair Clip ACC16,https://shopee.co.id/18-Varian-Jepit-Rambut-Mutiara-Korea-Hair-Pin-Jepitan-Rambut-Pin-rambut-Pearl-Hair-Pin-Hair-Clip-ACC16-i.80867703.15566352645?sp_atk=559fd1cb-bf04-4824-b133-f73c7d1b8770&xptdk=559fd1cb-bf04-4824-b133-f73c7d1b8770,Rp965 - Rp6.450,https://down-id.img.susercontent.com/file/59eafb749de2e2ea8101321de334cdcf_tn,KAB. BEKASI,10RB+ Terjual
18,Pembersih Lensa Kacamata (Kama Lens Cleaner),https://shopee.co.id/Pembersih-Lensa-Kacamata-(Kama-Lens-Cleaner)-i.235334177.5856624982?sp_atk=7266eb8f-9662-4207-b870-362631e11be4&xptdk=7266eb8f-9662-4207-b870-362631e11be4,Rp25.000,https://down-id.img.susercontent.com/file/id-11134207-7qul7-lgiwgmtmwlub72_tn,KOTA BANDUNG,10RB+ Terjual
19,AFI - EC - Ikat Pinggang Wanita Ring Belt,https://shopee.co.id/AFI-EC-Ikat-Pinggang-Wanita-Ring-Belt-i.10221730.5316955375?sp_atk=1b572b8e-3c40-4267-920c-06fec708d4b8&xptdk=1b572b8e-3c40-4267-920c-06fec708d4b8,Rp2.900 - Rp3.500,https://down-id.img.susercontent.com/file/b175701a7e939867d33f6ea81899f157_tn,KOTA JAKARTA PUSAT,10RB+ Terjual
