,nama,link,harga,img,kota,terjual
48,SC✌KC099 Kacamata Wanita Korean Retro Frame Anti Radiasi Lensa Style Minimalis Unisex COD,https://shopee.co.id/SC✌KC099-Kacamata-Wanita-Korean-Retro-Frame-Anti-Radiasi-Lensa-Style-Minimalis-Unisex-COD-i.167067033.2614926843?sp_atk=6836697c-8f15-4665-a9d9-4421a2fbfa77&xptdk=6836697c-8f15-4665-a9d9-4421a2fbfa77,Rp4.220,https://down-id.img.susercontent.com/file/6939158016eb75a6187ff5a61e6267c3_tn,KAB. TANGERANG,10RB+ Terjual
49,Cincin Kazia Berbagai Bentuk Elegan Ring Fashion Model Korea Alloy Desain Kupu- kupu Hias Opal berlian Imitasimutiara Untuk Wanita Butterfly,https://shopee.co.id/Cincin-Kazia-Berbagai-Bentuk-Elegan-Ring-Fashion-Model-Korea-Alloy-Desain-Kupu-kupu-Hias-Opal-berlian-Imitasimutiara-Untuk-Wanita-Butterfly-i.114024778.21334676108?sp_atk=e14daca4-9a08-4836-9961-77874f923214&xptdk=e14daca4-9a08-4836-9961-77874f923214,Rp7.999 - Rp11.547,https://down-id.img.susercontent.com/file/b0b4e2421860af546c0d471cb1de6c6b_tn,KOTA BANDUNG,10RB+ Terjual
50,Jepit Rambut Salon Model Kotak Bolong 8 Cm / Jedai Salon Matte Gaya Korea,https://shopee.co.id/Jepit-Rambut-Salon-Model-Kotak-Bolong-8-Cm-Jedai-Salon-Matte-Gaya-Korea-i.496568885.10923444730?sp_atk=63d989b6-7b76-4f91-9990-dbae93b22634&xptdk=63d989b6-7b76-4f91-9990-dbae93b22634,Rp2.999 - Rp4.830,https://down-id.img.susercontent.com/file/c2a07b91bb3b6d80df879626ca6832d8_tn,KOTA JAKARTA BARAT,10RB+ Terjual
51,Bros Kristal /Bros dagu/bros warna warni / bross crystal / bross,https://shopee.co.id/Bros-Kristal-Bros-dagu-bros-warna-warni-bross-crystal-bross-i.69378570.13339679550?sp_atk=71163887-65a9-4257-bd0d-aaca39921592&xptdk=71163887-65a9-4257-bd0d-aaca39921592,Rp2.500 - Rp2.900,https://down-id.img.susercontent.com/file/sg-11134201-23010-mvqbirzog1lv4d_tn,KOTA SURABAYA,10RB+ Terjual
52,[PROMO] Kacamata Photocromic Korea / Lensa Photocromic Blue Ray Radiasi Korea Wanita,https://shopee.co.id/-PROMO-Kacamata-Photocromic-Korea-Lensa-Photocromic-Blue-Ray-Radiasi-Korea-Wanita-i.28824240.8767531499?sp_atk=23aa7063-d8e7-4211-a7c1-c9e790b3861f&xptdk=23aa7063-d8e7-4211-a7c1-c9e790b3861f,Rp9.999 - Rp11.300,https://down-id.img.susercontent.com/file/85f0c0d27e46f6be072fdcf315166a36_tn,KOTA TANGERANG,10RB+ Terjual
53,(Hello Girls )MZ05 Topi Cewek Elegant Import Motif Belfry,https://shopee.co.id/(Hello-Girls-)MZ05-Topi-Cewek-Elegant-Import-Motif-Belfry-i.536886380.12845693987?sp_atk=d2518f0b-9d4a-4e5d-a2ad-7cdd43cf7055&xptdk=d2518f0b-9d4a-4e5d-a2ad-7cdd43cf7055,Rp29.500,https://down-id.img.susercontent.com/file/904be4ea11908683ee1527edacd447d6_tn,KOTA TANGERANG,10RB+ Terjual
54,HC Bando Scrunchie Satin Korea Serut Headband Bandana Polos Wanita Bando Kain Scrunchie Fashion,https://shopee.co.id/HC-Bando-Scrunchie-Satin-Korea-Serut-Headband-Bandana-Polos-Wanita-Bando-Kain-Scrunchie-Fashion-i.26177891.5792896671?sp_atk=b7630912-f28f-4ba9-a049-37df12daf65d&xptdk=b7630912-f28f-4ba9-a049-37df12daf65d,Rp2.478,https://down-id.img.susercontent.com/file/id-11134201-23030-cbeczwdcssov0a_tn,KAB. TANGERANG,10RB+ Terjual
55,Ikat Pinggang Mutiara Wanita Korea Gesper  Rantai Mutiara Wanita Pinggang Gesper Sabuk Gaun Terbaru dan termurah,https://shopee.co.id/Ikat-Pinggang-Mutiara-Wanita-Korea-Gesper-Rantai-Mutiara-Wanita-Pinggang-Gesper-Sabuk-Gaun-Terbaru-dan-termurah-i.711544477.19134029857?sp_atk=56278196-d6d0-4842-b1bc-06cd129e305c&xptdk=56278196-d6d0-4842-b1bc-06cd129e305c,Rp12.475 - Rp15.000,https://down-id.img.susercontent.com/file/id-11134207-7qul1-lg2pdw7h7ukf57_tn,KAB. TANGERANG,10RB+ Terjual
56,Korea Kacamata Hitam Uv400 Gaya Retro 2023 kacamata vintage Untuk Wanita/ Pria Fashion-Won,https://shopee.co.id/Korea-Kacamata-Hitam-Uv400-Gaya-Retro-2023-kacamata-vintage-Untuk-Wanita-Pria-Fashion-Won-i.521250468.14010844929?sp_atk=9fee66f5-e665-4787-859d-5b2de5438295&xptdk=9fee66f5-e665-4787-859d-5b2de5438295,Rp6.750 - Rp10.499,https://down-id.img.susercontent.com/file/id-11134207-7qul1-lgj20mw875oz97_tn,,10RB+ Terjual
57,2PCS / SET JEPIT RAMBUT PITA ANAK MODEL KOREA / JEPITAN RAMBUT PITA LUCU ANAK MODEL KOREAN,https://shopee.co.id/2PCS-SET-JEPIT-RAMBUT-PITA-ANAK-MODEL-KOREA-JEPITAN-RAMBUT-PITA-LUCU-ANAK-MODEL-KOREAN-i.175239887.16869427131?sp_atk=98c609a0-fda2-46f0-aac8-047a7eba094c&xptdk=98c609a0-fda2-46f0-aac8-047a7eba094c,Rp4.162,https://down-id.img.susercontent.com/file/b4d55a5fe04a73a6a514d6815164dc08_tn,KOTA JAKARTA UTARA,10RB+ Terjual
58,OSM JKT F5165 Ikat Rambut Korea Polos Warna Warni / Karet Ikat Rambut Cepol / Kuncir Rambut Import,https://shopee.co.id/OSM-JKT-F5165-Ikat-Rambut-Korea-Polos-Warna-Warni-Karet-Ikat-Rambut-Cepol-Kuncir-Rambut-Import-i.231799972.6292157580?sp_atk=47a2cff6-82f8-4a0d-a914-1a4d155b0849&xptdk=47a2cff6-82f8-4a0d-a914-1a4d155b0849,Rp1.488,https://down-id.img.susercontent.com/file/78fc0bc996efbb788e64fee20122b97a_tn,KAB. TANGERANG,10RB+ Terjual
59,"[0.00~-8.00] Softlens Minus 14.5MM,  Soflens Minus Hitam, Softlens Mata Normal,  Lensa Kontak Warna Alami, Soflens Murah Hitam Lensa Warna, Softlens Minus",https://shopee.co.id/-0.00~-8.00-Softlens-Minus-14.5MM-Soflens-Minus-Hitam-Softlens-Mata-Normal-Lensa-Kontak-Warna-Alami-Soflens-Murah-Hitam-Lensa-Warna-Softlens-Minus-i.448966379.6691638772?sp_atk=f59dfb7d-3996-4646-b809-72e726e1c6c5&xptdk=f59dfb7d-3996-4646-b809-72e726e1c6c5,Rp26.800 - Rp29.800,https://down-id.img.susercontent.com/file/id-11134207-7qul3-lg4mb2euzje0f1_tn,KOTA JAKARTA BARAT,10RB+ Terjual
